Bank_Code,Bank_Name,Branch_Code,Branch_Name,Branch_Address,City,Zip_Code,POB,Telephone,Fax,Free_Tel,Handicap_Access,day_closed,Branch_Type,Open_Date,Close_Date,Merge_Bank,Merge_Branch,X_Coordinate,Y_Coordinate
11,"בנק דיסקונט לישראל בע""מ",59,לוד,דוד המלך 2 ,לוד,7127225,,076-8050733,,,כן,יום ו,רגיל,01/02/1949,,,,34.8921,31.9469
11,"בנק דיסקונט לישראל בע""מ",156,"מלא""ב-נתניה",סמילנסקי 6 ,נתניה,4243208,,,,,לא,יום א,מיוחד,01/02/1949,,,,34.8559,32.3282
11,"בנק דיסקונט לישראל בע""מ",526,פולג נתניה,גיבורי ישראל 13 ,נתניה,4250413,,076-8051450,,,כן,יום ו,מיוחד,17/01/1995,,,,34.8611,32.28
11,"בנק דיסקונט לישראל בע""מ",42,נתניה,סמילנסקי 6 ,נתניה,4243208,,076-8051510,,,כן,יום א,רגיל,01/02/1949,,,,34.8559,32.3282
11,"בנק דיסקונט לישראל בע""מ",320,קריית השרון,טום לנטוס 26 ,נתניה,4276001,,076-8051390,,,כן,יום ו,רגיל,06/11/2008,,,,34.8694,32.3070
11,"בנק דיסקונט לישראל בע""מ",2,עפולה,הרב לוין 15 ,עפולה,1839015,,076-8052170,,,כן,יום ו,רגיל,01/01/1949,,,,35.2874,32.6101
11,"בנק דיסקונט לישראל בע""מ",98,צפת,העליה ב' 4 מרכז מסחרי,צפת,1322316,,076-8052153,,,כן,יום ו,רגיל,01/02/1949,,,,35.4955,32.9662
11,"בנק דיסקונט לישראל בע""מ",219,טלבנק,"האצ""ל 53 ",ראשון לציון,7570647,,,,,לא,,יחידת ביצוע,30/03/1995,,,,34.7603,31.9910
11,"בנק דיסקונט לישראל בע""מ",348,מרכז מזומנים ירושלים,הרטום 8 הר חוצבים,ירושלים,9462406,,,,,לא,,יחידת ביצוע,22/11/2012,,,,35.2135,31.8032
11,"בנק דיסקונט לישראל בע""מ",233,המרכז לבנקאות פרטית ירושלים,"ממילא 20 ממילא, קומה 5",ירושלים,9414900,,,,,כן,יום א,מיוחד,16/08/1998,,,,35.2245,31.7778
11,"בנק דיסקונט לישראל בע""מ",381,מרכז עסקים ירושלים והדרום,אגודת ספורט הפועל 1 ,ירושלים,9695101,,,,,לא,יום ו,מיוחד,01/09/2005,,,,35.1892,31.7528
11,"בנק דיסקונט לישראל בע""מ",331,כנפי נשרים,כנפי נשרים 15 ,ירושלים,9546427,,076-8052832,,,כן,יום ו,מיוחד,07/07/2009,10/12/2021,11001,69,35.1861,31.7876
11,"בנק דיסקונט לישראל בע""מ",109,רמת אשכול,פארן 9 ,ירושלים,9780211,,076-8053100,,,כן,יום א,רגיל,01/02/1949,,,,35.2277,31.8008
11,"בנק דיסקונט לישראל בע""מ",62,המושבה,עמק רפאים 21 ,ירושלים,9310411,,076-8052810,,,כן,יום א,רגיל,01/02/1949,,11001,162,35.2211,31.7648
11,"בנק דיסקונט לישראל בע""מ",66,רחביה,קרן היסוד 5 ,ירושלים,9426604,,076-8052947,,,כן,יום ו,רגיל,01/02/1949,,,,35.2183,31.7750
11,"בנק דיסקונט לישראל בע""מ",65,קרית היובל,בורוכוב 74 ,ירושלים,9662274,,076-8052895,,,לא,יום ו,רגיל,01/02/1949,,,,35.1742,31.7618
11,"בנק דיסקונט לישראל בע""מ",162,תלפיות ירושלים,האומן 17 קניון לב תלפיות,ירושלים,9346934,,076-8053200,,,כן,יום ו,רגיל,01/02/1949,,,,35.2083,31.7511
11,"בנק דיסקונט לישראל בע""מ",61,מחנה יהודה,רח' יפו 121 ,ירושלים,9434231,,076-8052770,,,לא,יום ו,רגיל,01/02/1949,,11001,159,35.2122,31.7857
11,"בנק דיסקונט לישראל בע""מ",159,מרכז ירושלים,יפו 103 ,ירושלים,9434001,,076-8053017,,,לא,יום ו,רגיל,01/02/1949,,,,35.2151,31.7843
11,"בנק דיסקונט לישראל בע""מ",69,בית הכרם,בית הכרם 29 ,ירושלים,9618201,,076-8052872,,,לא,יום ו,רגיל,01/02/1949,,,,35.1877,31.7806
11,"בנק דיסקונט לישראל בע""מ",64,גאולה,יחזקאל 11 ,ירושלים,9526513,,076-8053230,,,לא,יום ו,רגיל,01/02/1949,,,,35.2183,31.7894
11,"בנק דיסקונט לישראל בע""מ",321,הלאום,שד' יצחק רבין 10 ,ירושלים,9195000,,076-8053120,,,כן,יום ו,רגיל,04/11/2007,,,,35.2078,31.7830
11,"בנק דיסקונט לישראל בע""מ",68,מזרח ירושלים,סולטן סולימן 19 ,ירושלים,9761191,,076-8052722,,,לא,יום ו,רגיל,01/02/1949,,,,35.2320,31.7828
11,"בנק דיסקונט לישראל בע""מ",107,רמת אלמוגי,אינשטיין 139 ,חיפה,3460177,,076-8052370,,,לא,יום ו,רגיל,01/02/1949,,,,35,32.7778
11,"בנק דיסקונט לישראל בע""מ",106,בית הקרנות,הרצל 16 ,חיפה,3312103,,076-8052520,,,לא,יום ו,רגיל,01/02/1949,,,,34.9973,32.8118
11,"בנק דיסקונט לישראל בע""מ",153,קרית מלאכי,"רש""י 1 המרכז המסחרי החדש",קריית מלאכי,8302058,,076-8050550,,,לא,יום ו,רגיל,01/02/1949,,,,34.7481,31.7285
11,"בנק דיסקונט לישראל בע""מ",167,בית שמש,יגאל אלון 3 קניון BIG FASHION,בית שמש,9906203,,076-8052973,,,כן,יום ו,רגיל,01/02/1949,,,,34.9910,31.7555
11,"בנק דיסקונט לישראל בע""מ",302,גבעת טל,גבעת טל 2 מרכז מסחרי גבעת טל,ראש העין,4857301,,076-8051270,,,כן,יום ו,רגיל,15/07/2003,,,,34.9659,32.0932
11,"בנק דיסקונט לישראל בע""מ",174,כרמיאל,מעלה כמון 5 מתחם חוצות כרמיאל,כרמיאל,2165000,,076-8052410,,,כן,יום א,רגיל,01/02/1949,,,,35.3244,32.9282
11,"בנק דיסקונט לישראל בע""מ",452,מרכז עסקים תל אביב,אבא הלל סילבר 12 ,רמת גן,5250606,,,,,כן,יום ו,מיוחד,01/09/2005,,,,34.8039,32.0848
11,"בנק דיסקונט לישראל בע""מ",80,בורסת היהלומים,ז'בוטינסקי 3 ,רמת גן,5252005,,,,,לא,,מיוחד,01/02/1984,,,,34.8024,32.0830
11,"בנק דיסקונט לישראל בע""מ",7,תל גנים,בן גוריון 259 ,רמת גן,5231309,,076-8051609,,,כן,יום א,רגיל,01/02/1949,,11001,96,34.8159,32.0661
11,"בנק דיסקונט לישראל בע""מ",40,רמת גן,הרצל 50 ,רמת גן,5242101,,076-8051200,,,לא,יום א,רגיל,01/02/1949,,11001,58,34.8155,32.0841
11,"בנק דיסקונט לישראל בע""מ",96,מרום נווה,לנדאו 7 מרום סנטר,רמת גן,5228266,,076-8051323,,,כן,יום א,רגיל,01/02/1949,,,,34.8282,32.0711
11,"בנק דיסקונט לישראל בע""מ",136,קיראון,שלמה המלך 38 ,קריית אונו,5542134,,076-8050617,,,לא,יום ו,רגיל,01/02/1949,,,,34.8631,32.0547
11,"בנק דיסקונט לישראל בע""מ",131,קרית גת,הגפן 3 ,קריית גת,8201839,,076-8053183,,,לא,יום ו,רגיל,01/02/1949,,,,34.7726,31.6072
11,"בנק דיסקונט לישראל בע""מ",125,רמת השרון,סוקולוב 46 ,רמת השרון,4723513,,076-8051688,,,לא,יום ו,רגיל,01/02/1949,,,,34.8377,32.1434
11,"בנק דיסקונט לישראל בע""מ",114,רובע ד',חיים משה שפירא 1 ,אשדוד,7742323,,076-8050480,,,כן,יום א,רגיל,01/02/1949,,,,34.6449,31.7993
11,"בנק דיסקונט לישראל בע""מ",4,אשדוד,הרצל 1 ,אשדוד,7745401,,076-8051002,,,כן,יום ו,רגיל,01/02/1949,,,,34.64,31.7930
11,"בנק דיסקונט לישראל בע""מ",5,נוף הגליל,דרך  אריאל שרון41 41 ,נוף הגליל                ,1745100,,076-8052231,,,כן,יום א,רגיל,01/02/1949,,,,35.3059,32.6938
11,"בנק דיסקונט לישראל בע""מ",111,דימונה,שד' יגאל אלון 1 המרכז המסחרי (אגף חדש),דימונה,8618604,,076-8052760,,,כן,יום ו,רגיל,01/02/1949,,,,35.0304,31.0661
11,"בנק דיסקונט לישראל בע""מ",112,גדרה,הבילויים 16 ,גדרה,7040125,,076-8050884,,,כן,יום ו,רגיל,01/02/1949,,,,34.7724,31.8152
11,"בנק דיסקונט לישראל בע""מ",3,אילת,שד' התמרים 1 מרכז השלום,אילת,8801408,,076-8053710,,,כן,יום ו,רגיל,01/02/1949,,,,34.9507,29.5651
11,"בנק דיסקונט לישראל בע""מ",93,נצרת,בילאל 45 ,נצרת,1652466,,076-8052260,,,לא,יום א,רגיל,01/02/1949,,,,35.2994,32.6974
11,"בנק דיסקונט לישראל בע""מ",99,עכו,בן עמי 67 ,עכו,2450518,,076-8052200,,,לא,יום ו,רגיל,01/02/1949,,,,35.0757,32.9262
11,"בנק דיסקונט לישראל בע""מ",361,פרדס חנה,גלעד 1 ,פרדס חנה-כרכור,3711967,,,,,לא,יום ו,רגיל,10/09/2019,,,,34.9743,32.4728
11,"בנק דיסקונט לישראל בע""מ",186,קרית אריה,קרית אריה 88 א.ת קרית אריה,פתח תקווה,4922394,,076-8051333,,,כן,יום ו,מיוחד,07/09/1993,04/06/2021,11001,362,34.8637,32.0974
11,"בנק דיסקונט לישראל בע""מ",362,אם המושבות,חיה פיינשטיין 11 ,פתח תקווה,4956970,,076-8051355,,,לא,יום א,רגיל,03/07/2012,,,,34.8843,32.1005
11,"בנק דיסקונט לישראל בע""מ",41,פתח תקוה,סלור 22 ,פתח תקווה,4936324,,076-8051555,,,לא,יום א,רגיל,01/02/1949,,,,34.8841,32.0893
11,"בנק דיסקונט לישראל בע""מ",56,כפר גנים,העצמאות 65 ,פתח תקווה,4943520,,076-8051820,,,כן,יום ו,רגיל,01/02/1949,,,,34.8871,32.0852
11,"בנק דיסקונט לישראל בע""מ",75,קרית מוצקין,דקר 1 ,קריית מוצקין,2361008,,076-8052047,,,כן,יום ו,רגיל,01/02/1949,,,,35.0763,32.8254
11,"בנק דיסקונט לישראל בע""מ",384,מרכז עסקים השפלה,פרופסור פלאוט 10 קרית המדע,רחובות,7670609,,,,,כן,יום ו,מיוחד,01/09/2005,,,,34.8069,31.9123
11,"בנק דיסקונט לישראל בע""מ",45,רחובות,הרצל 190 ,רחובות,7626812,,076-8050470,,,לא,יום ו,רגיל,01/02/1949,,,,34.8108,31.8977
11,"בנק דיסקונט לישראל בע""מ",43,רמלה,שדרות הרצל 55 ,רמלה,7240623,,076-8050410,,,כן,יום ו,רגיל,01/02/1949,,,,34.8701,31.9304
11,"בנק דיסקונט לישראל בע""מ",137,מגדל העמק,דרך העצמאות 1 ,מגדל העמק,2351545,,076-8052398,,,כן,יום ו,רגיל,01/02/1949,,,,35.2391,32.6769
11,"בנק דיסקונט לישראל בע""מ",77,קרית אתא,העצמאות 61 ,קריית אתא,2850210,,076-8052140,,,כן,יום ו,רגיל,01/02/1949,,,,35.1039,32.8066
11,"בנק דיסקונט לישראל בע""מ",110,קרית שמונה,"טשרנחובסקי 4 קניון ""8 באמצע""",קריית שמונה,1103131,,076-8052020,,,כן,יום א,רגיל,01/02/1949,,,,35.5687,33.2107
11,"בנק דיסקונט לישראל בע""מ",510,מבשרת ציון,הראל 1 קניון הראל,מבשרת ציון,9079129,,076-8052920,,,כן,יום א,רגיל,21/11/1995,,,,35.1491,31.7999
11,"בנק דיסקונט לישראל בע""מ",303,מודיעין,לב העיר 2 ,מודיעין-מכבים-רעות*,7170000,,076-8050720,,,כן,יום א,רגיל,31/08/2004,,,,35.0067,31.8994
11,"בנק דיסקונט לישראל בע""מ",54,כפר סבא,ויצמן 75 ,כפר סבא,4421451,,076-8051150,,,כן,יום ו,רגיל,01/02/1949,,,,34.9049,32.1763
11,"בנק דיסקונט לישראל בע""מ",128,אשקלון,שדרות בן גוריון 15 ,אשקלון,7828118,,076-8053060,,,כן,יום ו,רגיל,01/02/1949,,,,34.5627,31.6642
11,"בנק דיסקונט לישראל בע""מ",516,אדומים,דרך קדם 5 ,מעלה אדומים,9845203,,076-8052792,,,כן,יום א,רגיל,11/05/1999,25/06/2021,11001,109,35.3185,31.7788
11,"בנק דיסקונט לישראל בע""מ",117,נס ציונה,ויצמן 31 ,נס ציונה,7403024,,076-8050628,,,כן,יום ו,רגיל,01/02/1949,,,,34.7980,31.9277
11,"בנק דיסקונט לישראל בע""מ",83,צפון דיזנגוף,דיזנגוף 191 ,תל אביב -יפו,6346230,,076-8053780,,,לא,יום ו,רגיל,01/02/1949,,11001,147,34.7746,32.0864
11,"בנק דיסקונט לישראל בע""מ",26,חצרות יפו,שד' ירושלים 15 ,תל אביב -יפו,6811201,,076-8053460,,,כן,יום ו,רגיל,01/02/1949,,,,34.7597,32.0547
11,"בנק דיסקונט לישראל בע""מ",8,שינקין,שינקין 66 ,תל אביב -יפו,6523320,,,,,לא,,רגיל,01/02/1949,,11001,100,34.7724,32.0695
11,"בנק דיסקונט לישראל בע""מ",58,דרך בן גוריון,דרך בן גוריון 13 ,בני ברק,5126016,,076-8051410,,,כן,יום ו,רגיל,01/02/1949,,,,34.8222,32.0937
11,"בנק דיסקונט לישראל בע""מ",139,בני ברק,רבי עקיבא 60 ,בני ברק,5127319,,076-8051650,,,כן,יום ו,רגיל,01/02/1949,,,,34.8283,32.0872
11,"בנק דיסקונט לישראל בע""מ",330,"בי""ח וולפסון","בי""ח וולפסון 1 ",בת ים,5825137,,,,,כן,יום ו,מיוחד,14/09/2008,,,,34.7627,32.0349
11,"בנק דיסקונט לישראל בע""מ",148,הנביאים,נעמי שמר 7 ,בת ים,5963142,,076-8050933,,,לא,יום א,רגיל,01/02/1949,,,,34.7458,32.0188
11,"בנק דיסקונט לישראל בע""מ",51,בת ים,בלפור 51 ,בת ים,5937134,,076-8050910,,,כן,יום ו,רגיל,01/02/1949,,,,34.7455,32.0253
11,"בנק דיסקונט לישראל בע""מ",340,המרכז לבנקאות פרטית השרון,מדינת היהודים 89 ,הרצלייה,4676672,,,,,כן,יום א,מיוחד,15/02/2001,,,,34.8109,32.1662
11,"בנק דיסקונט לישראל בע""מ",382,מרכז עסקים השרון,שנקר 4 ,הרצלייה,4672504,,,,,לא,יום ו,מיוחד,01/09/2005,,,,34.8096,32.1608
11,"בנק דיסקונט לישראל בע""מ",44,הרצליה,סוקולוב 22 ,הרצלייה,4649729,,076-8051620,,,לא,יום א,רגיל,01/02/1949,,,,34.8422,32.1670
11,"בנק דיסקונט לישראל בע""מ",146,הרצליה פיתוח,קדושי השואה 63 ,הרצלייה,4685436,,076-8051750,,,כן,יום ו,רגיל,01/02/1949,,,,34.8032,32.1699
11,"בנק דיסקונט לישראל בע""מ",90,חדרה,הרברט סמואל 68 ,חדרה,3831638,,076-8051534,,,לא,יום ו,רגיל,01/02/1949,,,,34.9205,32.4360
11,"בנק דיסקונט לישראל בע""מ",46,טבריה,הירדן 1 הככר הסקוטית,טבריה,1420008,,076-8053807,,,כן,יום ו,רגיל,01/02/1949,,,,35.5403,32.7883
11,"בנק דיסקונט לישראל בע""מ",176,המפרץ,דרך חיפה 30 קניון שער הצפון,קריית אתא,2822632,,076-8052508,,,כן,יום ו,מיוחד,01/09/1990,,,,35.0684,32.8106
11,"בנק דיסקונט לישראל בע""מ",10,"ראשי ת""א",יהודה הלוי 27 ,תל אביב -יפו,6513611,,,,,לא,יום ו,מיוחד,01/02/1949,,,,34.7710,32.0618
11,"בנק דיסקונט לישראל בע""מ",14,תל אביב סיטי,יהודה הלוי 38 ,תל אביב -יפו,6513620,,076-8053900,,,כן,יום ו,מיוחד,01/02/1949,,,,34.7718,32.0616
11,"בנק דיסקונט לישראל בע""מ",127,שכון בבלי,הרצוג 24 ,תל אביב -יפו,6291520,,076-8053661,,,כן,יום א,רגיל,01/02/1949,12/12/2019,11001,147,34.7984,32.0953
11,"בנק דיסקונט לישראל בע""מ",151,יד אליהו,דרך משה דיין 64 ,תל אביב -יפו,6732002,,076-8053526,,,כן,יום א,רגיל,01/02/1949,,,,34.8004,32.0567
11,"בנק דיסקונט לישראל בע""מ",147,לב דיזנגוף,דיזנגוף 55 ,תל אביב -יפו,6433227,,076-8053866,,,כן,יום א,רגיל,01/02/1949,,,,34.7749,32.0753
11,"בנק דיסקונט לישראל בע""מ",152,ככר המדינה,ה' באייר 66 ,תל אביב -יפו,6219813,,076-8053960,,,לא,יום ו,רגיל,01/02/1949,,,,34.7893,32.0879
11,"בנק דיסקונט לישראל בע""מ",515,קדמת עתידים,הברזל 24 ,תל אביב -יפו,6971032,,076-8053592,,,לא,יום ו,רגיל,26/05/1998,,,,34.8402,32.1090
11,"בנק דיסקונט לישראל בע""מ",118,נוה אביבים,יהודה הנשיא 34 ,תל אביב -יפו,6920024,,076-8053548,,,כן,יום ו,רגיל,01/02/1949,,,,34.7958,32.1191
11,"בנק דיסקונט לישראל בע""מ",85,ככר יצחק רבין,אבן גבירול 66 ,תל אביב -יפו,6495203,,076-8053830,,,לא,יום ו,רגיל,01/02/1949,,,,34.7815,32.0798
11,"בנק דיסקונט לישראל בע""מ",34,הקריה,קפלן 2 ,תל אביב -יפו,6473403,,076-8053494,,,לא,יום ו,רגיל,01/02/1949,,,,34.7822,32.0733
11,"בנק דיסקונט לישראל בע""מ",198,אפקה,רמת אביב ג' 25 מרכז שוסטר,תל אביב -יפו,6949211,,076-8053640,,,לא,יום ו,רגיל,18/06/1985,,,,34.8039,32.1246
11,"בנק דיסקונט לישראל בע""מ",175,יבנה,הירמוך 1 ,יבנה,8122005,,076-8050754,,,כן,יום ו,רגיל,16/08/1983,,,,34.7316,31.8883
11,"בנק דיסקונט לישראל בע""מ",520,"מחלקת שירותי מט""ח ותקשורת בין בנקאית",הרצל 160 ,תל אביב -יפו,6810122,,,,,לא,,יחידת ביצוע,02/01/1949,,,,34.7690,32.0495
11,"בנק דיסקונט לישראל בע""מ",210,"דיסקונט ניהול קופות גמל בע""מ",לילנבלום 25 ,תל אביב -יפו,6513302,,,,,לא,,יחידת ביצוע,05/11/1996,,,,34.7707,32.0622
11,"בנק דיסקונט לישראל בע""מ",316,משרד אחורי- תפעול הייעוץ הפנסיוני,הרצל 160 ,תל אביב -יפו,6810122,,,,,לא,,יחידת ביצוע,02/03/2009,,,,34.7691,32.4976
11,"בנק דיסקונט לישראל בע""מ",518,מחלקת בנקים ומוסדות פיננסים,יהודה הלוי 27 ,תל אביב -יפו,6513607,,,,,לא,,יחידת ביצוע,03/01/1999,,,,34.7710,32.0618
11,"בנק דיסקונט לישראל בע""מ",308,ייעוץ פנסיוני,יהודה הלוי 23 ,תל אביב -יפו,6513601,,,,,לא,,יחידת ביצוע,02/01/2009,,,,34.7707,32.0622
11,"בנק דיסקונט לישראל בע""מ",468,יחידת עיקולים,הרצל 160 ,תל אביב -יפו,6810122,,,,,לא,,יחידת ביצוע,03/01/1999,,,,34.7690,32.0495
11,"בנק דיסקונט לישראל בע""מ",211,אגף היעוץ המשפטי,יהודה הלוי 23 ,תל אביב -יפו,6513601,,,,,לא,,יחידת ביצוע,01/01/1992,,,,34.7710,32.0618
11,"בנק דיסקונט לישראל בע""מ",129,אגף התפעול-סליקה מרכזית,הרצל 160 ,תל אביב -יפו,6810122,,,,,לא,,יחידת ביצוע,01/01/1992,,,,34.7690,32.0495
